what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460360735011
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460360750874
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460360752181
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460360769903
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460360783800
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460360797948
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460360802269
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460360806668
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460360816622
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460360836981
opened,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1460360837198
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1460360837234
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.edit.text.openLocalFile",1460360837234
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1460360841134
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1460360854071
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1460360856879
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1460360859121
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1460360859995
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1460360905884
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1460360907013
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1460360907250
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1460360917629
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1460360918167
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1460360920517
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460360932070
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460360933363
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460360933988
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460360935229
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460360935545
