what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1460964252658
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1460964252899
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1460964253595
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460964263939
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460964327230
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460964327689
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460964376521
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1460964379666
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1460964389048
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460964390235
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460964440026
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460964440963
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460964465036
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1460964471640
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460964472757
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460964498890
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1460964504315
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1460964505533
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1460964521688
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1460964522018
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1460964522294
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1460964523017
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1460964530167
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460964547118
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460964572857
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1460964606681
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1460964631124
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460964632518
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460964694442
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1460964701696
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1460964702671
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1460964706393
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1460964708588
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1460964711212
