what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460364668208
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460364673170
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460364675227
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460364677157
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460364678376
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460364722723
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460364724466
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460365912077
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460365916817
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460367708519
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460367709491
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460367969590
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460367970418
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460367973335
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460368023261
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460368352374
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460368354036
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460369408074
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1460369411053
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1460369411807
error,log,,,"null",1460369411911
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1460369412649
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460369415179
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460369416609
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460369429949
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460369432491
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460373601048
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460373601956
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460376203224
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460376203921
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460376853061
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460376855131
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460377560654
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460377562309
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460377661328
