what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.dtd.core,1.1.401.v201101122255,"org.eclipse.wst.dtd.core",1460962436092
started,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1460962436093
started,bundle,org.eclipse.wst.html.core,1.1.404.v201101190004,"org.eclipse.wst.html.core",1460962436094
started,bundle,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.ui",1460962436095
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1460962436095
started,bundle,org.eclipse.wst.jsdt.core,1.1.4.v201102102045,"org.eclipse.wst.jsdt.core",1460962436096
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1460962436096
started,bundle,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui",1460962436117
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.304.v201102160550,"org.eclipse.wst.jsdt.web.core",1460962436118
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.304.v201012160349,"org.eclipse.wst.jsdt.web.ui",1460962436119
started,bundle,org.eclipse.wst.sse.core,1.1.504.v201102160550,"org.eclipse.wst.sse.core",1460962436120
started,bundle,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui",1460962436120
started,bundle,org.eclipse.wst.validation,1.2.201.v201101270100,"org.eclipse.wst.validation",1460962436121
started,bundle,org.eclipse.wst.xml.core,1.1.503.v201102102045,"org.eclipse.wst.xml.core",1460962436122
started,bundle,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui",1460962436122
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1460962436123
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1460962436124
os,sysinfo,,,"win32",1460962436126
arch,sysinfo,,,"x86_64",1460962436126
ws,sysinfo,,,"win32",1460962436126
locale,sysinfo,,,"fr_FR",1460962436126
processors,sysinfo,,,"8",1460962436126
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1460962436126
java.runtime.version,sysinfo,,,"1.8.0_65-b17",1460962436126
java.specification.name,sysinfo,,,"Java Platform API Specification",1460962436126
java.specification.vendor,sysinfo,,,"Oracle Corporation",1460962436126
java.specification.version,sysinfo,,,"1.8",1460962436126
java.vendor,sysinfo,,,"Oracle Corporation",1460962436126
java.version,sysinfo,,,"1.8.0_65",1460962436126
java.vm.info,sysinfo,,,"mixed mode",1460962436126
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1460962436126
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1460962436126
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1460962436126
java.vm.specification.version,sysinfo,,,"1.8",1460962436126
java.vm.vendor,sysinfo,,,"Oracle Corporation",1460962436126
java.vm.version,sysinfo,,,"25.65-b01",1460962436126
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1460962436156
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1460962436173
started,bundle,org.eclipse.php.debug.daemon,2.2.0.v20101001-2300,"org.eclipse.php.debug.daemon",1460962436192
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1460962436205
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1460962436368
started,bundle,org.eclipse.php.server.core,2.2.0.v20101001-2300,"org.eclipse.php.server.core",1460962436369
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1460962436379
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1460962436393
started,bundle,org.eclipse.php.debug.core,2.2.0.v20101001-2300,"org.eclipse.php.debug.core",1460962436484
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1460962436751
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1460962436780
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1460962436794
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1460962436868
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201102081640,"org.eclipse.epp.usagedata.ui",1460962437142
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460962437569
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460962485300
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460962526905
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460962581806
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460962582216
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460962767076
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460962771152
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460963038700
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460963039241
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460963064323
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460963068897
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460963160069
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460963164707
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460963174457
opened,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1460963174722
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1460963174749
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.edit.text.openLocalFile",1460963174751
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460963193198
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460963204532
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1460963209285
opened,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1460963216789
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1460963216816
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460963222391
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460963224774
started,bundle,org.eclipse.wst.server.core,1.1.206.v20110110,"org.eclipse.wst.server.core",1460963226070
started,bundle,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui",1460963226082
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1460963226300
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1460963226427
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1460963226441
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1460963226594
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1460963226630
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1460963226670
started,bundle,org.eclipse.php.server.ui,2.2.0.v20101001-2300,"org.eclipse.php.server.ui",1460963226719
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460963232812
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460963249208
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460963255910
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460963258598
opened,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1460963258765
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1460963258797
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.edit.text.openLocalFile",1460963258797
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1460963306572
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460963309790
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460963331381
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.text"".",1460963333606
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.text"".",1460963338016
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460963343527
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460963373884
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460963374558
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460963375823
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1460963379170
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1460963381624
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1460963384426
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1460963385548
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1460963389949
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460963393831
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1460963396578
opened,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1460963396671
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1460963396694
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.edit.text.openLocalFile",1460963396695
